Star Wars Jedi Knight Jedi Academy	81	8.5	8.4	8.7	Great	" It manages to take all the fun parts from its predecessor and greatly expands them to create an engaging, new action game in its own right."	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	T	LucasArts	8.8	8.6	http://www.ign.com/wikis/star-wars-jedi-knight-jedi-academy	https://www.gamespot.com/star-wars-jedi-knight-jedi-academy/	"Sep. 16, 2003"	PC XBOX MAC
Star Wars Knights of the Old Republic	94	9	9.1	9.1	Superb	" You don';t need to be a fan of Star Wars or of RPGs to appreciate all the impressive qualities of this game--but if you are, all the better."	 Role-Playing Third-Person 	T	LucasArts	8.8	9.1	http://www.ign.com/wikis/star-wars-knights-of-the-old-republic	https://www.gamespot.com/star-wars-knights-of-the-old-republic/	"Jul. 17, 2003"	PC XBOX MAC IOS AND
Starcraft	88	9.1	9.1	9.2	Superb	" It doesn';t stray far from the blueprint created by its predecessors, but it is, without a doubt, the best game to ever adhere to that formula."	 Strategy Real-Time Sci-Fi Sci-Fi Command 	T	Blizzard Entertainment	9.5	9.2	http://www.ign.com/wikis/starcraft	https://www.gamespot.com/starcraft/	"Apr. 1, 1998"	PC MAC
Starcraft II Legacy of the Void	88	8.3	8	8.8	Great	" Blizzard';s sci-fi real-time strategy sequel consists of three separate games: The third, Legacy of the Void, will focus on the Protoss."	 Sci-Fi Sci-Fi Strategy Real-Time General Command 	T	Blizzard Entertainment	8.9	8.9	http://www.ign.com/wikis/starcraft-2	https://www.gamespot.com/starcraft-ii-legacy-of-the-void/	"Nov. 10, 2015"	PC MAC
Starhawk	77	7.8	7.5	7.98	Good	" Starhawk is a third-person shooter with busy battlefields populated by infantry soldiers, ground vehicles, airborne fighters, and player-created buildings."	 Action Shooter Sci-Fi Third-Person Sci-Fi Shooter Arcade 	T	SCEA	9	8.3	http://www.ign.com/wikis/starhawk	https://www.gamespot.com/starhawk/	"May. 8, 2012"	PS3
SteamWorld Heist	81	8	8	8	Great	 SteamWorld Heist is a game about space adventures and strategic shoot-outs. Play as Captain Piper and recruit a team of rag-tag robots to explore and scavenge the remains of a ...	 Strategy Turn-Based General 	NOT PROVIDED	Image & Form	8.8	8.6	http://www.ign.com/wikis/steamworld-heist	https://www.gamespot.com/steamworld-heist/	"Dec. 10, 2015"	3DS PS4 VITA XONE WIIU PC MAC LNX IOS
Street Fighter IV	91	7.9	9	8.4	Superb	" Ryu, Ken, and a host of others get back to doing what they do best with Capcom';s Street Fighter IV."	 Action Fighting 3D 2D 3D Fighting 	T	Capcom	9.3	8.6	http://www.ign.com/wikis/street-fighter-iv	https://www.gamespot.com/street-fighter-iv/	"Feb. 17, 2009"	PS3 X360 PC ARC IOS
Street Fighter V	77	3.6	7	5.9	Good	 Street Fighter V is coming out exclusively for the PlayStation 4 and PC.	 Action Fighting 2D 	T	Capcom	8	7.1	http://www.ign.com/wikis/street-fighter-5	https://www.gamespot.com/street-fighter-v/	"Feb. 16, 2016"	PS4 PC LNX
Stronghold Crusader	78	8.9	8	8.5	Great	 Firefly Studios has polished up its old game nicely and has sent it on a long road trip into the Crusades.	 Strategy Real-Time Historic General Historic 	T	Gathering	8.4	8.4	http://www.ign.com/wikis/stronghold-crusader	https://www.gamespot.com/stronghold-crusader/	"Sep. 25, 2002"	PC
Super Mario 3D Land	90	8.4	8	8.6	Great	 Super Mario 3D Land is an evolution of classic Mario platforming featuring new level designs and challenges.	 Action Platformer 3D Platformer 3D 	E	Nintendo	9.5	9.1	http://www.ign.com/wikis/super-mario-3d-land	https://www.gamespot.com/super-mario-3d-land/	"Nov. 13, 2011"	3DS
Super Mario Maker	88	8.8	9	8.51	Superb	 Play a near-limitless number of intensely creative Super Mario levels from players around the world. Its easy enough to create your own levels with the Wii U GamePad controller that ...	 Action Platformer 2D 	E	Nintendo	7.2	9.2	http://www.ign.com/wikis/super-mario-maker	https://www.gamespot.com/super-mario-maker/	"Sep. 11, 2015"	WIIU 3DS
Super Meat Boy	85	6.9	9.5	0	Superb		 Action Platformer 2D 	T	Team Meat	9	8.6	http://www.ign.com/wikis/super-meat-boy	https://www.gamespot.com/super-meat-boy/	"Oct. 20, 2010"	WII X360 MAC PC LNX PS4 VITA WIIU AND NS
Super Paper Mario	85	7.9	8.8	8.6	Great	" Get ready for the next installment in Nintendo';s Paper Mario RPG series, entitled Super Paper Mario."	 Action Platformer 3D Platformer 3D 	E	Nintendo	8.9	8.6	http://www.ign.com/wikis/super-paper-mario	https://www.gamespot.com/super-paper-mario/	"Apr. 9, 2007"	WII
Super Stardust Delta	82	8	7	7.7	Good	 The PlayStation Network shooter comes to the NGP in the form of Super Stardust Delta.	 General Action Shooter Shooter Static Static Shoot-'Em-Up Top-Down 	E	SCEA Sony Interactive Entertainment	9.5	8.7	http://www.ign.com/wikis/super-stardust-delta	https://www.gamespot.com/super-stardust-delta/	"Feb. 14, 2012"	VITA
Super Street Fighter IV	92	7.8	9	8.65	Superb	" Super Street Fighter IV is an upgraded version of the original Street Fighter IV with all of that game';s characters, plus an expanded roster of both brand-new characters and returning ..."	 Action Fighting 3D 2D 3D Fighting 	T	Capcom	9	8.8	http://www.ign.com/wikis/super-street-fighter-iv	https://www.gamespot.com/super-street-fighter-iv/	"Apr. 27, 2010"	X360 PS3 3DS
Tales From Space Mutant Blobs Attack	86	8.3	7.5	8	Good	 Tales From Space: Mutant Blobs Attack is a side-scrolling puzzle platformer about an ornery mutant blob.	 Action Platformer 2D Platformer 2D 	E10+	DrinkBox Studios	8	8.7	http://www.ign.com/wikis/create?objectid=20020234	https://www.gamespot.com/tales-from-space-mutant-blobs-attack/	"Feb. 21, 2012"	VITA PC PS3 X360 LNX MAC
Tales of Berseria	80	7.9	7	8.35	Good	" TALES OF BERSERIA, the latest title in the long-running TALES OF RPG series from BANDAI NAMCO Entertainment Inc."	 Japanese-Style Role-Playing Action RPG 	T	Bandai Namco Games	8.8	8.8	http://www.ign.com/wikis/tales-of-berseria	https://www.gamespot.com/tales-of-berseria/	"Dec. 31, 2016"	PS4 PS3 PC
Tales of Symphonia	86	8.5	8.8	0	Great	" If you have a GameCube and like RPGs, you definitely need to check out Tales of Symphonia."	 Role-Playing Console-style RPG 	T	Namco	8.5	9.1	http://www.ign.com/wikis/tales-of-symphonia	https://www.gamespot.com/tales-of-symphonia/	"Jul. 13, 2004"	GC PS2 PS3 PC
Tales of the Abyss	78	8.4	7.9	8.5	Good	 Tales of the Abyss marks the tenth anniversary of Namco';s Tales role-playing game series.	 Role-Playing Console-style RPG 	T	Namco Bandai Games America	7	8.6	http://www.ign.com/wikis/tales-of-the-abyss	https://www.gamespot.com/tales-of-the-abyss/	"Oct. 10, 2006"	PS2 3DS
Tales of Vesperia	79	8.3	8.5	9	Great		 Role-Playing Console-style RPG Action RPG Console-style RPG Japanese-Style 	T	Namco Bandai Games America Namco Bandai Games	8.2	8.7	http://www.ign.com/wikis/tales-of-vesperia	https://www.gamespot.com/tales-of-vesperia/	"Aug. 26, 2008"	X360 PS3
Tales of Xillia	78	8.2	7	8.4	Good	 Tales of Xillia draws players into the grand adventures of Jude Mathis and Milla Maxwell whose paths fatefully intertwine as they learn that the kingdom of Rashugal has been willfully ...	 Role-Playing Console-style RPG Action RPG Console-style RPG Japanese-Style 	T	Namco Bandai Games	8	9.1	http://www.ign.com/wikis/tales-of-xillia	https://www.gamespot.com/tales-of-xillia/	"Aug. 6, 2013"	PS3
Team Fortress 2	92	9.1	8	8.9	Great	" This squad-based shooter, which features nine distinct character classes and a unique art style, is the successor to the original Team Fortress."	 Action Shooter First-Person Modern Tactical Shooter Modern 	M	Electronic Arts Valve Software	8.9	8.9	http://www.ign.com/wikis/team-fortress-2	https://www.gamespot.com/team-fortress-2/	"Oct. 10, 2007"	PC MAC LNX
Tekken 6	80	7	8.5	8.6	Great	 The next installment in Namco';s popular 3D fighting series is coming to the 360 and PS3 in Fall 2009.	 Action Fighting 3D 3D Fighting 	T	Namco Bandai Games America Namco Bandai Games	8.8	8.4	http://www.ign.com/wikis/tekken-6	https://www.gamespot.com/tekken-6/	"Dec. 31, 2009"	PS3 ARC X360 PSP
Tekken 7	82	7.7	8	6.8	Great	" Tekken 7 is the latest installment of the venerable franchise, powered by the award-winning Unreal Engine 4."	 Action Fighting 3D 	T	Bandai Namco Games	9.5	9.1	http://www.ign.com/wikis/tekken-7	https://www.gamespot.com/tekken-7/	"Jun. 1, 2017"	PS4 XONE ARC PC
Tekken Tag Tournament 2	82	8.3	8.5	8.3	Great	 The Tekken Tag Tournament returns with fighters from across the Tekken spectrum taking each other on two by two for the second time.	 Action Fighting 3D 3D Fighting 	T	Namco Bandai Games	7.5	8.6	http://www.ign.com/wikis/tekken-tag-tournament-2	https://www.gamespot.com/tekken-tag-tournament-2/	"Sep. 11, 2012"	ARC WIIU PS3 X360
TERA	77	6.9	7.5	7.6	Good	" TERA provides all the depth of any MMO including quests, crafting, an intricate plot, PvP, and combines for the first time with the satisfaction and skill of a console action ..."	 Role-Playing Massively Multiplayer Online Fantasy Fantasy Massively Multiplayer 	M	En Masse Entertainment	6.5	7.8	http://www.ign.com/wikis/tera	https://www.gamespot.com/tera/	"May. 1, 2012"	PC PS4 XONE
Terraria	81	7.9	9	8.2	Superb	" Terraria is a side-scrolling, action-adventure sandbox game with an emphasis on crafting and exploration set in vast and vibrant worlds."	 Action Action Adventure Platformer Platformer Sandbox 2D 2D 	T	505 Games	9	8.7	http://www.ign.com/wikis/terraria	https://www.gamespot.com/terraria/	"May. 16, 2011"	PC PS3 X360 VITA IOS AND PS4 XONE WINM LNX MAC 3DS WIIU NS
The Binding of Isaac	84	8.4	8	7.88	Great	 The Binding of Isaac is a roguelike shooter based on the dungeon structure of the NES Zelda game.	 Action Action Adventure Shooter Horror Horror Shooter Static Shoot-'Em-Up Top-Down 	NOT PROVIDED	Edmund McMillen	7.5	8.3	http://www.ign.com/wikis/the-binding-of-isaac	https://www.gamespot.com/the-binding-of-isaac/	"Sep. 28, 2011"	PC MAC
The Binding of Isaac Rebirth	86	8.3	8	8.5	Great	 The Binding of Isaac: Rebirth is a remake based on the original Flash game.	 Horror Horror Action Action Adventure Shooter Survival Shoot-'Em-Up Top-Down 	NOT PROVIDED	Nicalis	9	8	http://www.ign.com/wikis/the-binding-of-isaac-rebirth	https://www.gamespot.com/the-binding-of-isaac-rebirth/	"Nov. 4, 2014"	VITA PC PS4 LNX MAC 3DS XONE WIIU IOS NS
The Chronicles of Riddick Assault on Dark Athena	80	7.7	7	7.9	Good	" The Chronicles of Riddick: Assault on Dark Athena takes Butcher Bay to the next generation, with additional single-player content and multiplayer action."	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	Atari Tigon Atari SA	7.4	8.1	http://www.ign.com/wikis/the-chronicles-of-riddick-assault-on-dark-athena	https://www.gamespot.com/the-chronicles-of-riddick-assault-on-dark-athena/	"Apr. 7, 2009"	X360 PS3 PC MAC
The Darkness	80	7.7	8.5	8.2	Great	" The Darkness is an action game based on the comic book series starring Jackie Estacado, a possessed Mafia hitman who has a horde of demons that do his bidding."	 Action Shooter First-Person Modern Shooter Modern Arcade 	M	2K Games	7.8	8.2	http://www.ign.com/wikis/the-darkness	https://www.gamespot.com/the-darkness/	"Jun. 25, 2007"	PS3 X360
The Darkness II	77	7.6	7	7.6	Good	 The Darkness II is set two years after Jackie Estacado used the Darkness to kill the men responsible for his girlfriend';s murder.	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	2K Games	8	8.1	http://www.ign.com/wikis/the-darkness-2	https://www.gamespot.com/the-darkness-ii/	"Feb. 6, 2012"	PC X360 PS3 MAC
The Disney Afternoon Collection	76	7.5	7	7	Good		 Miscellaneous Compilation 	E10+	Capcom	7	8.7	http://www.ign.com/wikis/disney-afternoon-collection	https://www.gamespot.com/the-disney-afternoon-collection/	"Apr. 18, 2017"	PS4 XONE PC
The Elder Scrolls III Morrowind	89	8.9	8.7	8.8	Great	" It';s a beautiful, sprawling, and open-ended game that lets you play pretty much however you like as long as you';re willing to fill in a few blanks using your imagination."	 Role-Playing First-Person First-Person Western-Style 	T	Bethesda Softworks	9.4	8.8	http://www.ign.com/wikis/the-elder-scrolls-iii-morrowind	https://www.gamespot.com/the-elder-scrolls-iii-morrowind/	"May. 1, 2002"	XBOX PC
The Elder Scrolls IV Oblivion	94	8.1	9.3	9.2	Superb	" The fourth chapter in the Elder Scrolls series takes the game to new levels with gameplay and graphical enhancements, and features over 200 hours of play time."	 Role-Playing First-Person First-Person Western-Style 	M	2K Games	9.3	9.2	http://www.ign.com/wikis/the-elder-scrolls-iv-oblivion	https://www.gamespot.com/the-elder-scrolls-iv-oblivion/	"Mar. 20, 2006"	PC X360 MOBI PS3 PSP
The Elder Scrolls V Skyrim	96	8.5	9	8.9	Superb	 The Elder Scrolls V: Skyrim is an open-world action role-playing game developed by Bethesda Game Studios.	 Role-Playing First-Person First-Person Western-Style 	M	Bethesda Softworks	9.5	9.3	http://www.ign.com/wikis/the-elder-scrolls-5-skyrim	https://www.gamespot.com/the-elder-scrolls-v-skyrim/	"Nov. 11, 2011"	X360 PS3 PC PS4 XONE NS
The Evil Within	79	7.3	7	7.5	Good	 The Evil Within is a survival horror game developed by Tango Gameworks under the direction of renowned game designer and studio head Shinji Mikami.	 Horror Action Adventure Horror Survival 	M	Bethesda Softworks	8.7	8.1	http://www.ign.com/wikis/the-evil-within	https://www.gamespot.com/the-evil-within/	"Oct. 14, 2014"	X360 PS3 PC PS4 XONE
The King of Fighters XIV	79	8.4	8	7.79	Great	" KOF returns in a brand new installment, The King of Fighters XIV, on PlayStation®4"	 Action Fighting 2D 	T	Atlus Co. SNK Playmore Deep Silver Atlus	8	8.4	http://www.ign.com/wikis/king-of-fighter-14	https://www.gamespot.com/the-king-of-fighters-xiv/	"Aug. 23, 2016"	PS4 PC
The Last of Us	95	9.2	9	9	Superb	" The Last of Us is a post-apocalyptic action shooter game developed by Naughty Dog. Joel, a brutal survivor, and Ellie, a brave teenaged girl who is wise beyond her years, ..."	 Action Adventure Modern Adventure General General Modern 	M	SCEA	10	9.6	http://www.ign.com/wikis/the-last-of-us	https://www.gamespot.com/the-last-of-us/	"Jun. 14, 2013"	PS3 PS4
The Legend of Zelda A Link Between Worlds	91	8.9	9	8.92	Superb	 The Legend of Zelda: A Link Between Worlds is a new game with a new storyline set in world of the Super NES classic The Legend of Zelda: A Link ...	 Action RPG Role-Playing Action Adventure General Action RPG 	E	Nintendo	9.4	9.4	http://www.ign.com/wikis/the-legend-of-zelda-a-link-between-worlds	https://www.gamespot.com/the-legend-of-zelda-a-link-between-worlds/	"Nov. 22, 2013"	3DS
The Legend of Zelda Breath of the Wild	97	8.4	10	8	Essential	 The Legend of Zelda for the Nintendo Wii U is embracing an open-world design and  will be returning to the series'; roots.	 Action Adventure Open-World 	E10+	Nintendo	10	8.9	http://www.ign.com/wikis/the-legend-of-zelda-breath-of-the-wild	https://www.gamespot.com/the-legend-of-zelda-breath-of-the-wild/	"Mar. 3, 2017"	WIIU NS
The Legend of Zelda Majoras Mask	95	9.2	9	9.1	Superb	" Majora';s Mask is a great game, but it isn';t for everybody."	 Action Adventure Fantasy 	E	Nintendo	9.5	9.3	http://www.ign.com/wikis/the-legend-of-zelda-majoras-mask	https://www.gamespot.com/the-legend-of-zelda-majoras-mask/	"Oct. 25, 2000"	N64 3DS
The Legend of Zelda Ocarina of Time	99	9.2	10	9.2	Essential	" Ocarina of Time definitely follows in the footsteps of the previous games, and the result is a game that can';t be called anything other than flawless."	 Action Adventure Fantasy 	E	Nintendo	10	9.7	http://www.ign.com/wikis/the-legend-of-zelda-ocarina-of-time-3d	https://www.gamespot.com/the-legend-of-zelda-ocarina-of-time/	"Nov. 23, 1998"	N64 GC 3DS N64D
The Legend of Zelda Skyward Sword	93	8.1	7.5	8.8	Good	 Skyward Sword features one-to-one controls that allow you to wield your remote in the way you want Link to swing his sword.	 Action Adventure Fantasy General Fantasy 	E10+	Nintendo	10	9.3	http://www.ign.com/wikis/the-legend-of-zelda-skyward-sword	https://www.gamespot.com/the-legend-of-zelda-skyward-sword/	"Nov. 20, 2011"	WII
The Legend of Zelda The Wind Waker	96	9	9.3	8.8	Superb	" The Wind Waker is a strong achievement in every way, from its stunning graphical presentation to its tight control and interesting story line."	 Action Adventure Fantasy 	E	Nintendo	9.6	9.4	http://www.ign.com/wikis/the-legend-of-zelda-wind-waker	https://www.gamespot.com/the-legend-of-zelda-the-wind-waker/	"Mar. 24, 2003"	GC WIIU
The Legend of Zelda Twilight Princess	96	9.1	9	9.2	Superb	" In Nintendo';s latest Zelda game, Link sports his older look from the Nintendo 64 days. The Wii version of The Legend of Zelda: Twilight Princess makes use of the Wii ..."	 Action Adventure Fantasy 	T	Nintendo	9.5	9.4	http://www.ign.com/wikis/the-legend-of-zelda-twilight-princess	https://www.gamespot.com/the-legend-of-zelda-twilight-princess/	"Nov. 19, 2006"	GC WII WIIU
The Lord of the Rings The Return of the King	77	8.2	8	8.2	Great	" It';s a relatively simple action game at heart, but a solid combat system and some extremely intense and cinematic levels make The Return of the King deserving of its name."	 Role-Playing Action RPG 	T	EA Games	8.9	8.6	http://www.ign.com/wikis/the-lord-of-the-rings-the-return-of-the-king	https://www.gamespot.com/the-lord-of-the-rings-the-return-of-the-king/	"Oct. 31, 2003"	PS2 XBOX GC PC GBA
The Orange Box	96	8.9	9.5	9.2	Superb	" This package deal contains Half Life 2, and HL2: Episodes 1 &; 2, as well as Team Fortress 2 and Portal."	 Action Shooter First-Person Sci-Fi Miscellaneous Compilation 	M	EA Games	9.5	9.3	http://www.ign.com/wikis/the-orange-box	https://www.gamespot.com/the-orange-box/	"Oct. 10, 2007"	PC X360 PS3 MAC
The Settlers 7 Paths to a Kingdom	79	5.2	7.5	6.6	Good	 The Settlers: Paths to a Kingdom is the latest game from the award-winning kingdom building strategy series.	 Strategy City Building Historic Historic Management Government 	E10+	Ubisoft	6	7	http://www.ign.com/wikis/create?objectid=33265	https://www.gamespot.com/the-settlers-7-paths-to-a-kingdom/	"Mar. 23, 2010"	PC MAC
The Simpsons Hit & Run	78	8.6	8.3	8.2	Great	" The Simpsons: Hit &; Run borrows heavily from the Grand Theft Auto series and, in so doing, it brings the world of the Simpsons to life with proper justice."	 Driving Mission-based 	T	VU Games	8	8.4	http://www.ign.com/wikis/the-simpsons-hit-run	https://www.gamespot.com/the-simpsons-hit-and-run/	"Sep. 16, 2003"	PC PS2 XBOX GC
The Sims	84	6.9	9.1	8.3	Superb	 The PS2 game makes solid additions and a few improvements to The Sims'; basic gameplay--but that gameplay has aged.	 Miscellaneous Virtual Life 	T	EA Games	8	7.6	http://www.ign.com/wikis/the-sims	https://www.gamespot.com/the-sims/	"Jan. 31, 2000"	PC PS2 MAC GC XBOX
The Sims 2 Pets	76	7.7	7.1	7.7	Good	 The Sims 2: Pets is a Sims game focused on pets.	 Simulation Miscellaneous Virtual Life Virtual Life Virtual 	T	EA Games	6.4	6.8	http://www.ign.com/wikis/create?objectid=837834	https://www.gamespot.com/the-sims-2-pets/	"Oct. 17, 2006"	GBA PC DS PSP PS2 GC WII
The Sims 3	78	6.4	9	8.1	Superb	 The Sims series returns with the next incarnation of the popular life-simulation game.	 Simulation Miscellaneous Virtual Life Virtual Virtual Life 	T	Electronic Arts	7.5	7.8	http://www.ign.com/wikis/the-sims-3	https://www.gamespot.com/the-sims-3/	"May. 5, 2009"	PC IOS MAC WINM BB PS3 X360 WII DS 3DS AND
The Unfinished Swan	79	8.1	8	7.5	Great	 Unfinished Swan is a first-person painting game and the debut title from Giant Sparrow.	 Action General First-Person Adventure General 3D 	E10+	SCEA	9	8.5	http://www.ign.com/wikis/the-unfinished-swan	https://www.gamespot.com/the-unfinished-swan/	"Oct. 23, 2012"	PS3 PS4 VITA
The Vanishing of Ethan Carter	82	8.1	9	7.63	Superb	" Inspired by the weird fiction stories and other tales of macabre of the early 20th century, The Vanishing of Ethan Carter is a game to be played at night, alone, ..."	 First-Person Miscellaneous Adventure General 3D 	M	The Astronauts	8.5	7.8	http://www.ign.com/wikis/the-vanishing-of-ethan-carter	https://www.gamespot.com/the-vanishing-of-ethan-carter/	"Sep. 25, 2014"	PC PS4 XONE
The Witcher 2 Assassins of Kings	88	8.3	9	8.9	Superb	 The Witcher 2: Assassins of Kings is the sequel to developer CD Projekt';s mature-themed fantasy role-playing game based on the works of author Andrzej Sapkowski.	 Role-Playing Action RPG Action RPG 	M	Warner Bros. Interactive Entertainment	9	9.1	http://www.ign.com/wikis/witcher-2	https://www.gamespot.com/the-witcher-2-assassins-of-kings/	"May. 17, 2011"	PC X360 MAC LNX
The Witcher 3 Wild Hunt	93	9.3	10	9.3	Essential	" The Witcher 3: Wild Hunt is a story-driven, next-generation open world role-playing game, set in a visually stunning fantasy universe, full of meaningful choices and impactful consequences. In The Witcher, ..."	 Action RPG Role-Playing Action RPG 	M	Warner Bros. Interactive Entertainment	9.3	9.4	http://www.ign.com/wikis/the-witcher-3-wild-hunt	https://www.gamespot.com/the-witcher-3-wild-hunt/	"May. 18, 2015"	PC MAC XONE PS4
The Witness	86	7	9	6.8	Superb	 An exploration-puzzle game set on an uninhabited island from the creator of Braid.	 Adventure 3D First-Person 	E	Thekla Inc	10	8.3	http://www.ign.com/wikis/the-witness	https://www.gamespot.com/the-witness/	"Jan. 26, 2016"	PC PS3 X360 PS4 IOS XONE MAC AND
The Wonderful 101	78	8.6	8	8	Great	 The Wonderful 101 has players help a group of heroes fight off an invasion of enormous aliens to try and save Earth.	 Action General General 	T	Nintendo	7.4	8.9	http://www.ign.com/wikis/the-wonderful-101	https://www.gamespot.com/the-wonderful-101/	"Sep. 15, 2013"	WIIU
Thief Deadly Shadows	82	7	8.3	8.5	Great	" Like its predecessors, Thief: Deadly Shadows features a memorable protagonist, a great setting, and some very interesting missions."	 Action Adventure Fantasy 	M	Eidos Interactive	8.6	8.5	http://www.ign.com/wikis/thief-deadly-shadows	https://www.gamespot.com/thief-deadly-shadows/	"May. 25, 2004"	PC XBOX MOBI
Thumper	84	7	9	6.4	Superb	" Thumper is rhythm violence: classic rhythm-action, blistering speed, and brutal physicality."	 Action Rhythm Music 	E10+	drool Games Drool	9	10	http://www.ign.com/wikis/thumper	https://www.gamespot.com/thumper/	"Oct. 10, 2016"	PC PS4 NS XONE
Tiger Woods PGA Tour 13	77	5.6	6.5	6.4	Fair	 Tiger Woods PGA Tour 13 is an authentic golf simulation game from Electronic Arts.	 Sports Traditional Golf Sim Sim Individual 	E	Electronic Arts	6.5	7.8	http://www.ign.com/wikis/create?objectid=121019	https://www.gamespot.com/tiger-woods-pga-tour-13/	"Mar. 27, 2012"	PS3 X360
Titan Souls	74	5.5	7	7	Good	" Between our world and the world beyond lie the Titan Souls, the spiritual source and sum of all living things. Now scattered amongst the ruins and guarded by the idle ..."	 Action General 	NOT PROVIDED	Devolver Digital	8	6.5	http://www.ign.com/wikis/titan-souls	https://www.gamespot.com/titan-souls/	"Apr. 14, 2015"	VITA PS4 PC MAC LNX AND
Titanfall	83	6	9	7.27	Superb	" Set in the near future on a distant frontier torn apart by war, Titanfall drops players in the middle of a conflict between the Interstellar Manufacturing Corporation (IMC) and the ..."	 Shooter Sci-Fi Miscellaneous General Action Shooter First-Person Sci-Fi Arcade 	M	Electronic Arts	8.9	8.3	http://www.ign.com/wikis/titanfall	https://www.gamespot.com/titanfall/	"Mar. 11, 2014"	XONE X360 PC
Titanfall 2	86	8.2	9	7.6	Superb	 Titanfall 2 is a first-person shooter from Respawn Entertainment that will be a multi-platform title.	 Action Shooter First-Person Arcade 	M	Electronic Arts	9	9	http://www.ign.com/wikis/titanfall-2	https://www.gamespot.com/titanfall-2/	"Oct. 28, 2016"	PC XONE PS4
To the Moon	81	9	8	8.6	Great	 To the Moon is an indie role-playing game adventure about two doctors traversing through the memories of a dying man to fulfill his last wish.	 Role-Playing Adventure General General General 	NOT PROVIDED	Freebird Games	7.5	9.2	http://www.ign.com/wikis/create?objectid=123617	https://www.gamespot.com/to-the-moon/	"Nov. 1, 2011"	PC LNX MAC IOS AND
Tokyo Mirage Sessions FE	80	6.2	8	8.8	Great	" Set in modern Tokyo, young people come together to weave an epic tale along- side heroes from an alternate world. This brand new RPG, developed by ATLUS, is infused with ..."	 General Fantasy Role-Playing Strategy Turn-Based Japanese-Style General 	T	Nintendo	7.6	8.8	http://www.ign.com/wikis/shin-megami-tensei-x-fire-emblem	https://www.gamespot.com/tokyo-mirage-sessions-fe/	"Jun. 24, 2016"	WIIU
Tom Clancys EndWar	77	7.2	7.5	7.2	Good	" Set on the battlefields of WWIII, EndWar will have you battling in real locations around the globe as you pit your army against others online."	 Strategy Real-Time Military Military Tactics 	T	Ubisoft	8	7.5	http://www.ign.com/wikis/tom-clancys-endwar	https://www.gamespot.com/tom-clancys-endwar/	"Nov. 4, 2008"	PS3 X360 PC PSP DS
Tom Clancys Ghost Recon Advanced Warfighter	80	7.7	9.2	8.1	Superb	 Tom Clancy';s Ghost Recon Advanced Warfighter continues Ubisoft';s tactical shooter series.	 Action Shooter First-Person Tactical Modern Shooter Modern 	T	Ubisoft	9.2	8.7	http://www.ign.com/wikis/tom-clancys-ghost-recon-advanced-warfighter	https://www.gamespot.com/tom-clancys-ghost-recon-advanced-warfighter/	"Mar. 9, 2006"	GC PC XBOX PS2 X360
Tom Clancys Ghost Recon Advanced Warfighter 2	84	7.9	8.7	8.4	Great	 Tom Clancy';s Ghost Recon Advanced Warfighter returns for a second showing of tactical shooting excitement.	 Action Shooter First-Person Third-Person Tactical Modern Shooter Modern 	T	Ubisoft	9.1	8.7	http://www.ign.com/wikis/tom-clancys-ghost-recon-advanced-warfighter-2	https://www.gamespot.com/tom-clancys-ghost-recon-advanced-warfighter-2-2007/	"Mar. 6, 2007"	X360 PS3 PSP PC WII
Tom Clancys Ghost Recon Future Soldier	79	7.2	7.5	5.6	Good	 Ubisoft';s squad-based shooter series returns with advanced prototype weapons and both a single-player campaign and multiplayer modes.	 Action Shooter Third-Person Tactical Modern Shooter Modern 	M	Ubisoft	8.5	8.5	http://www.ign.com/wikis/ghost-recon-future-soldier	https://www.gamespot.com/tom-clancys-ghost-recon-future-soldier/	"May. 22, 2012"	PC X360 PS3 DS PSP
Tom Clancys Ghost Recon Wildlands	76	6.6	7	7.6	Good	" Facing an almighty enemy in a massive and hostile environment, the Ghosts will need to make critical moral choices and engage in tough battles to complete their mission – their ..."	 Action Adventure Open-World 	M	Ubisoft	7.9	8.1	http://www.ign.com/wikis/ghost-recon-wildlands	https://www.gamespot.com/tom-clancys-ghost-recon-wildlands/	"Mar. 7, 2017"	PS4 XONE PC
Tom Clancys Rainbow Six Siege	79	7.1	8	7.7	Great	" Rainbow 6 Siege is the upcoming installment of the acclaimed first-person shooter franchise developed by Ubisoft Montreal for PS4, Xbox One and PC."	 Modern Action Shooter First-Person Tactical 	M	Ubisoft	7.9	8.6	http://www.ign.com/wikis/rainbow-six-siege	https://www.gamespot.com/tom-clancys-rainbow-six-siege/	"Dec. 1, 2015"	XONE PS4 PC
Tom Clancys Rainbow Six Vegas	86	7.6	9.1	8.8	Superb	" Tom Clancy';s Rainbow Six Vegas is the fifth title in the Rainbow Six series, and pits players against terrorists who have taken the city of Vegas hostage."	 Action Shooter First-Person Tactical Modern Shooter Modern 	M	Ubisoft	9.3	8.8	http://www.ign.com/wikis/tom-clancys-rainbow-six-vegas	https://www.gamespot.com/tom-clancys-rainbow-six-vegas/	"Nov. 20, 2006"	X360 XBOX PS3 PS2 PC PSP GC
